Date,Open,High,Low,Close,Volume,VWAP
2015-04-20,324.5,324.95,308.3,313.5,2002115,315.27
2015-04-21,313.95,320.65,310.25,314.45,1679188,316.13
2015-04-22,316.4,318.25,304.75,313.7,2317579,311.68
2015-04-23,315.0,319.85,313.2,318.6,1069160,317.51
2015-04-24,319.0,319.0,312.95,316.3,1316393,316.91
2015-04-27,316.75,323.45,304.55,305.95,2330507,313.28
2015-04-28,307.0,310.8,298.5,306.1,2539436,304.07
2015-04-29,308.0,315.4,305.75,312.85,1566799,311.81
2015-04-30,313.05,319.9,308.7,317.55,2916537,316.67
2015-05-04,325.55,353.0,321.05,347.2,6375610,336.92
2015-05-05,349.6,351.7,337.95,342.7,4219216,345.03
2015-05-06,340.35,344.25,329.05,331.2,2247751,334.58
2015-05-07,332.3,332.3,315.4,322.8,1709602,325.78
2015-05-08,326.2,340.75,326.2,335.1,2097977,336.13
2015-05-11,337.6,345.0,337.05,344.05,2266220,342.45
2015-05-12,343.4,343.4,333.15,334.9,1550748,335.61
2015-05-13,336.45,344.0,334.55,340.45,3022877,339.93
2015-05-14,338.4,340.0,330.75,333.95,3075816,334.62
2015-05-15,335.85,338.65,327.05,329.0,1663198,333.39
2015-05-18,330.8,340.55,329.5,339.35,1370344,336.24
2015-05-19,338.3,344.9,335.35,339.85,1685421,341.35
2015-05-20,340.8,344.45,338.55,343.05,1660453,341.89
2015-05-21,344.0,351.0,343.55,348.4,2609479,348.25
2015-05-22,347.55,354.8,346.8,348.95,2369700,350.14
2015-05-25,347.65,350.3,340.35,342.9,1420555,345.25
2015-05-26,343.05,350.25,343.0,345.25,1576396,346.81
2015-05-27,343.0,344.9,336.1,338.9,2585896,339.19
2015-05-28,339.9,340.6,320.55,333.0,3394601,329.49
2015-05-29,333.1,334.7,322.55,323.85,3711024,326.12
2015-06-01,325.8,325.8,308.25,311.55,3889157,316.88
2015-06-02,318.1,321.0,306.2,309.15,7395219,313.23
2015-06-03,311.0,311.8,288.0,297.25,24022178,297.75
2015-06-04,301.0,316.35,301.0,311.2,6343813,310.06
2015-06-05,311.0,315.65,308.7,311.3,2533852,312.72
2015-06-08,311.75,313.9,298.25,302.15,2647500,306.35
2015-06-09,303.45,311.35,301.2,306.55,2724447,306.95
2015-06-10,307.0,314.25,306.05,312.95,2282770,312.35
2015-06-11,320.0,320.3,302.55,304.25,3718393,309.98
2015-06-12,303.0,313.05,300.0,312.05,2854243,308.53
2015-06-15,310.1,317.0,308.1,310.05,3154460,312.26
2015-06-16,310.0,315.0,303.25,313.2,4130581,307.18
2015-06-17,312.0,315.0,308.4,311.0,4251580,312.4
2015-06-18,312.3,313.7,309.35,311.0,2616024,311.3
2015-06-19,311.95,313.25,303.0,304.6,3438440,306.68
2015-06-22,306.0,314.5,304.1,311.05,3121416,310.64
2015-06-23,311.05,318.4,311.05,316.05,2683470,315.78
2015-06-24,316.9,318.0,309.75,311.55,2241106,313.14
2015-06-25,310.8,316.45,308.1,312.55,5190167,312.47
2015-06-26,311.0,315.35,309.0,311.2,2127770,311.65
2015-06-29,306.6,307.5,300.85,306.65,1890624,304.1
2015-06-30,305.0,309.4,305.0,307.9,2632153,307.71
2015-07-01,308.8,312.7,306.5,311.3,2854143,310.77
2015-07-02,312.45,319.0,311.9,316.05,8669541,315.32
2015-07-03,319.95,325.75,319.0,320.8,5189498,322.37
2015-07-06,316.95,321.1,316.25,320.1,2853145,319.08
2015-07-07,321.8,334.7,321.6,333.05,7877450,328.56
2015-07-08,329.4,329.4,318.9,320.65,6546522,323.14
2015-07-09,323.4,323.4,312.6,315.15,3521086,317.31
2015-07-10,318.75,321.55,315.2,317.1,2531442,317.58
2015-07-13,319.0,322.0,313.6,321.4,1890469,317.95
2015-07-14,322.3,322.75,314.0,315.9,1960113,317.66
2015-07-15,315.9,320.75,315.1,319.65,2112588,317.38
2015-07-16,325.0,329.0,322.75,326.9,3075862,325.86
2015-07-17,329.7,330.7,320.1,329.3,2556255,328.01
2015-07-20,328.0,330.5,325.6,328.8,1847655,326.96
2015-07-21,330.5,331.25,321.0,322.65,1927178,325.57
2015-07-22,322.4,325.4,320.0,324.5,1703725,323.12
2015-07-23,325.7,333.35,325.0,331.35,3000343,330.6
2015-07-24,330.4,330.4,322.0,323.9,2337434,324.96
2015-07-27,322.2,322.7,312.75,313.95,2359169,316.54
2015-07-28,313.9,317.1,312.2,313.45,2415757,314.13
2015-07-29,314.7,316.3,313.5,314.7,2000338,314.28
2015-07-30,316.0,319.95,315.1,318.35,3092912,318.3
2015-07-31,319.8,326.5,317.5,325.0,3265863,322.78
2015-08-03,326.0,331.9,324.0,330.7,2834386,329.69
2015-08-04,332.25,340.3,329.6,339.15,4458398,336.3
2015-08-05,342.0,344.0,337.55,339.85,2486133,341.09
2015-08-06,341.0,348.4,335.3,346.75,2426994,342.56
2015-08-07,345.95,347.7,338.0,339.55,1883328,341.28
2015-08-10,339.1,344.25,337.0,338.55,4031354,340.18
2015-08-11,340.4,340.4,328.95,331.8,3016995,333.77
2015-08-12,330.0,330.95,320.35,322.2,1449050,324.57
2015-08-13,328.0,338.0,328.0,334.7,4693354,333.42
2015-08-14,340.0,365.8,340.0,363.75,13845397,359.06
2015-08-17,364.0,365.0,356.6,358.3,3561590,359.68
2015-08-18,361.65,372.8,361.65,363.45,4140901,366.77
2015-08-19,360.0,368.2,355.05,365.5,2272302,364.39
2015-08-20,366.95,374.8,358.55,368.55,5891117,369.66
2015-08-21,360.55,367.15,356.35,365.05,4288543,362.44
2015-08-24,348.55,349.7,325.4,334.6,6795047,337.43
2015-08-25,338.0,349.3,325.65,344.8,5152340,338.44
2015-08-26,344.0,355.25,336.25,347.85,4493391,348.42
2015-08-27,356.8,362.85,347.95,356.55,14512261,356.0
2015-08-28,360.5,369.45,357.0,362.65,5905591,364.15
2015-08-31,365.0,372.4,345.2,355.45,30058587,356.9
2015-09-01,344.95,354.75,339.0,342.25,3654461,345.56
2015-09-02,344.0,347.45,332.95,334.55,4886043,338.66
2015-09-03,337.5,344.75,336.1,339.4,2448672,340.11
2015-09-04,338.0,342.65,330.0,339.35,2104869,334.92
2015-09-07,340.9,345.5,321.3,322.65,2580631,331.16
2015-09-08,323.65,327.35,311.7,317.55,4788058,318.41
2015-09-09,323.5,327.6,320.15,324.05,2070584,324.24
2015-09-10,319.1,328.0,314.8,326.2,2432225,321.78
2015-09-11,329.0,334.0,320.5,322.95,2528750,326.72
2015-09-14,324.4,331.2,323.0,329.95,2471856,327.09
2015-09-15,330.4,334.9,326.9,332.8,2164523,330.46
2015-09-16,337.65,337.65,331.1,334.2,1854497,333.92
2015-09-18,340.0,351.2,335.0,339.7,11182333,343.0
2015-09-21,335.8,337.3,331.5,332.9,2001172,333.15
2015-09-22,335.5,335.55,317.1,319.1,2640588,322.81
2015-09-23,312.75,316.6,309.25,310.85,3910066,312.58
2015-09-24,313.0,313.3,300.35,301.85,10386968,304.39
2015-09-28,304.6,312.0,302.75,307.2,3282892,307.93
2015-09-29,304.0,304.95,293.0,297.4,5666979,298.64
2015-09-30,302.95,303.5,294.0,299.0,5296746,297.39
2015-10-01,302.95,307.1,298.5,305.05,4450444,302.37
2015-10-05,310.0,319.65,309.05,317.85,5465126,314.76
2015-10-06,319.85,320.95,313.0,315.8,3585046,316.79
2015-10-07,315.8,319.5,312.1,314.55,1851446,315.95
2015-10-08,314.1,322.4,312.15,320.75,3186244,318.81
2015-10-09,323.0,324.7,315.95,318.55,1322859,320.82
2015-10-12,322.0,324.25,318.0,320.75,1229567,321.24
2015-10-13,320.0,325.3,319.1,323.55,1271687,323.18
2015-10-14,323.0,328.4,321.3,324.5,1676790,325.75
2015-10-15,325.2,331.0,325.0,329.0,1970502,328.93
2015-10-16,330.45,330.9,320.05,323.7,1561900,323.27
2015-10-19,323.3,324.7,315.6,317.7,1396880,318.52
2015-10-20,319.3,319.3,308.7,309.85,5636626,312.85
2015-10-21,309.0,314.8,309.0,314.2,2184160,312.75
2015-10-23,317.3,318.0,313.05,314.15,1598163,314.97
2015-10-26,315.3,317.0,311.6,316.35,1674155,314.67
2015-10-27,315.8,316.65,310.35,311.3,2983187,311.97
2015-10-28,309.0,310.75,298.25,300.65,6552757,303.42
2015-10-29,300.85,303.35,298.15,300.1,4435704,300.58
2015-10-30,301.8,302.75,294.35,296.25,3247944,298.92
2015-11-02,293.1,302.7,290.1,295.55,7004865,296.37
2015-11-03,298.35,301.5,290.3,291.2,3207025,294.78
2015-11-04,293.45,295.2,287.55,289.45,2575040,290.54
2015-11-05,289.2,292.95,283.0,284.1,2305175,288.35
2015-11-06,284.5,287.9,281.3,285.05,2510273,284.84
2015-11-09,277.95,283.5,274.4,276.05,5642736,278.43
2015-11-10,276.0,276.6,262.45,265.6,5013279,267.49
2015-11-11,266.95,268.95,266.4,267.5,255406,267.47
2015-11-13,266.5,268.95,261.6,267.35,4675141,265.73
2015-11-16,267.0,273.25,266.6,272.1,2383616,270.3
2015-11-17,275.8,276.4,269.55,270.75,2545418,272.77
2015-11-18,270.4,272.4,265.7,267.3,2005924,268.56
2015-11-19,268.15,271.5,265.35,270.75,2036037,269.16
2015-11-20,268.1,273.5,268.1,269.7,3352666,271.23
2015-11-23,274.4,278.9,273.4,276.5,3246402,276.61
2015-11-24,276.5,277.0,269.5,270.25,2730094,271.86
2015-11-26,271.5,272.5,267.05,268.0,5489324,269.2
2015-11-27,269.0,271.7,267.55,268.25,3022945,269.3
2015-11-30,268.5,269.2,264.25,267.7,4828780,267.1
2015-12-01,269.0,269.35,261.1,263.25,5104457,264.13
2015-12-02,263.7,265.8,260.05,261.4,3928835,262.59
2015-12-03,259.95,262.95,256.85,258.85,5427457,259.78
2015-12-04,255.0,257.9,254.55,255.55,3911817,255.73
2015-12-07,257.85,258.9,254.5,255.1,2699537,256.04
2015-12-08,255.0,255.0,250.05,251.05,2741462,252.39
2015-12-09,249.0,251.3,243.65,244.0,4226145,246.5
2015-12-10,245.1,249.45,242.15,246.9,4531790,246.71
2015-12-11,247.95,250.4,238.75,241.15,3975604,243.9
2015-12-14,239.8,255.5,239.15,254.55,4625481,251.04
2015-12-15,256.6,257.4,251.1,252.1,3908369,253.03
2015-12-16,253.7,254.5,249.0,251.65,2954754,252.45
2015-12-17,253.0,257.65,252.0,256.3,2430145,254.76
2015-12-18,256.0,261.25,253.55,260.2,3384209,259.16
2015-12-21,261.55,262.6,257.95,260.6,1249639,260.38
2015-12-22,261.3,261.3,256.35,257.6,1992099,258.85
2015-12-23,259.0,260.25,255.85,257.3,1924064,257.87
2015-12-24,257.2,261.3,254.45,258.1,1660435,257.77
2015-12-28,259.0,263.0,257.1,262.0,2392484,260.75
2015-12-29,263.3,266.4,261.7,263.55,1721015,264.11
2015-12-30,264.4,265.0,261.05,261.75,1410867,262.67
2015-12-31,262.5,262.95,259.2,260.9,2727837,260.75
2016-01-01,261.0,268.3,260.1,267.55,1347893,265.19
2016-01-04,264.45,266.5,257.0,257.95,2536252,262.15
2016-01-05,259.2,260.3,254.25,255.7,2815055,256.82
2016-01-06,253.0,257.3,250.55,251.8,2029467,253.85
2016-01-07,245.65,247.5,241.5,245.0,4244402,244.85
2016-01-08,245.3,247.25,239.35,241.4,4219352,242.07
2016-01-11,237.0,238.7,232.5,234.05,2995719,235.52
2016-01-12,234.2,240.5,234.1,236.6,3544439,236.95
2016-01-13,238.75,239.8,222.8,230.2,4137056,229.14
2016-01-14,227.0,232.95,224.7,227.8,2802513,228.28
2016-01-15,228.5,229.45,216.5,218.25,3286291,221.07
2016-01-18,211.1,225.9,209.8,219.3,4116330,217.82
2016-01-19,222.8,233.9,218.7,232.85,3713322,228.33
2016-01-20,229.05,229.35,216.05,219.4,4087126,220.45
2016-01-21,224.0,224.0,215.1,221.3,7664473,219.81
2016-01-22,223.0,225.0,216.45,221.75,5622627,220.72
2016-01-25,223.0,225.8,217.75,218.4,1804218,222.18
2016-01-27,219.95,220.05,214.5,215.35,2189628,216.39
2016-01-28,216.0,219.95,207.15,210.85,12022147,211.43
2016-01-29,211.35,216.75,208.6,212.25,4589849,213.38
2016-02-01,213.25,221.8,212.75,221.1,3982611,218.92
2016-02-02,221.95,223.95,211.7,213.25,2971041,219.16
2016-02-03,212.0,214.5,208.0,210.2,3026403,210.97
2016-02-04,212.55,218.0,211.65,215.7,2023624,215.04
2016-02-05,215.7,218.0,209.1,211.1,3022383,212.24
2016-02-08,211.45,216.9,210.0,212.05,2723554,213.48
2016-02-09,210.0,212.75,208.55,210.4,1954496,210.42
2016-02-10,209.85,209.9,198.4,202.85,3393463,202.41
2016-02-11,203.0,204.8,182.5,186.85,3670827,194.75
2016-02-12,187.95,190.7,169.15,178.05,12168356,179.13
2016-02-15,184.45,194.0,184.0,191.15,9208050,190.45
2016-02-16,195.5,204.35,193.75,200.35,9113057,200.91
2016-02-17,201.05,214.3,196.3,212.5,6728882,206.01
2016-02-18,214.5,215.8,205.75,210.4,4659211,210.97
2016-02-19,208.9,210.8,205.75,209.4,2019974,208.25
2016-02-22,209.05,211.7,204.25,205.9,2342159,206.47
2016-02-23,205.95,208.65,203.0,204.2,2174859,205.25
2016-02-24,202.85,203.75,198.85,200.15,3502611,200.6
2016-02-25,201.3,201.9,195.45,198.45,4868927,197.35
2016-02-26,201.9,204.45,196.65,200.1,2188367,200.15
2016-02-29,201.0,204.0,195.8,196.7,3939877,198.46
2016-03-01,198.0,208.0,196.35,206.9,2152599,203.59
2016-03-02,209.0,222.55,208.85,218.8,4228824,217.44
2016-03-03,220.85,229.45,217.65,227.5,3290989,224.63
2016-03-04,228.85,228.85,222.2,225.15,4768604,225.07
2016-03-08,224.0,231.7,222.3,228.25,3066086,228.91
2016-03-09,228.0,232.65,221.3,226.0,4117976,226.08
2016-03-10,228.8,228.8,224.2,226.45,1543894,226.39
2016-03-11,226.45,232.85,226.0,231.2,2649095,230.68
2016-03-14,233.0,237.5,229.65,232.4,2722628,233.23
2016-03-15,233.1,233.6,227.2,228.25,1913147,229.9
2016-03-16,229.0,229.5,222.75,228.55,2172701,226.61
2016-03-17,231.4,239.5,231.05,235.7,5383866,236.54
2016-03-18,236.45,243.2,235.75,241.95,4606790,239.16
2016-03-21,238.95,245.0,236.75,243.85,3240298,241.47
2016-03-22,242.0,243.3,236.5,239.55,3153670,239.02
2016-03-23,239.75,243.2,237.35,238.3,2083410,239.88
2016-03-28,240.4,242.95,232.7,235.65,2756755,237.99
2016-03-29,236.45,242.2,233.3,237.85,2043092,237.94
2016-03-30,240.0,248.5,239.55,245.95,2883662,244.62
2016-03-31,247.1,250.0,242.5,247.7,4192902,246.39
2016-04-01,248.0,248.0,239.5,242.9,1772898,242.94
2016-04-04,249.45,249.45,241.2,242.55,1986415,244.4
2016-04-05,242.4,242.45,223.85,226.25,4836504,230.33
2016-04-06,227.0,229.75,221.15,224.35,6273776,224.02
2016-04-07,225.5,228.0,216.0,216.8,4171133,220.01
2016-04-08,216.0,220.0,214.7,219.25,1631016,218.42
2016-04-11,220.9,229.9,218.75,229.05,2417006,225.81
2016-04-12,229.0,234.8,226.3,233.6,2704639,232.14
2016-04-13,235.0,237.95,232.0,233.55,2830268,234.2
2016-04-18,235.85,236.75,228.05,231.3,5479038,232.89
2016-04-20,232.0,236.3,231.5,233.5,2111521,233.43
2016-04-21,234.1,236.0,228.4,229.35,2990447,231.16
2016-04-22,229.5,233.4,227.3,230.1,7431640,229.11
2016-04-25,231.0,233.7,230.25,231.8,1454607,231.65
2016-04-26,232.2,232.9,227.0,229.1,2703783,229.89
2016-04-27,230.0,242.0,227.65,241.25,7177265,234.62
2016-04-28,241.7,241.7,234.35,235.45,5899252,236.67
2016-04-29,236.0,240.1,232.75,238.2,2160232,236.32
2016-05-02,237.0,237.25,231.8,232.95,2312439,233.62
2016-05-03,235.25,242.45,232.5,235.5,5328996,238.37
2016-05-04,234.5,234.5,205.5,208.25,22904231,213.24
2016-05-05,209.65,210.7,196.7,198.0,17225029,200.51
2016-05-06,198.0,199.5,190.55,194.55,15642446,194.84
2016-05-09,196.15,198.4,194.35,196.75,9413270,196.69
2016-05-10,197.95,198.95,194.0,194.55,4925308,195.8
2016-05-11,191.8,195.45,189.3,193.0,7021749,192.85
2016-05-12,194.2,197.65,193.6,195.15,6098282,195.91
2016-05-13,194.6,200.25,179.4,188.55,15272242,193.31
2016-05-16,189.0,192.2,183.7,185.8,9997240,186.66
2016-05-17,186.6,187.35,182.7,183.25,7208437,184.45
2016-05-18,182.4,185.5,180.55,183.2,5909252,183.05
2016-05-19,184.5,184.5,169.7,171.55,13478073,177.2
2016-05-20,171.6,180.4,170.35,177.95,13115129,176.86
2016-05-23,179.25,182.45,178.0,181.1,10109957,181.16
2016-05-24,180.95,181.5,177.1,180.85,3874787,179.58
2016-05-25,182.8,184.05,181.35,182.85,4249199,182.57
2016-05-26,184.0,187.5,181.4,184.8,5744871,184.99
2016-05-27,185.4,192.95,185.0,191.7,8241406,191.01
2016-05-30,192.7,194.0,185.45,190.25,3672794,189.39
2016-05-31,190.25,194.7,186.55,192.15,6758009,191.42
2016-06-01,192.85,203.3,192.5,202.3,10935767,200.27
2016-06-02,203.45,206.5,200.7,205.2,6232617,203.56
2016-06-03,206.25,206.25,202.1,204.55,3927140,203.92
2016-06-06,201.0,204.55,196.0,203.7,5811557,200.93
2016-06-07,204.65,207.65,202.2,206.5,3666830,205.47
2016-06-08,207.0,207.85,201.7,203.4,2752494,204.71
2016-06-09,204.45,205.85,201.0,201.9,2365078,203.05
2016-06-10,202.95,205.7,201.5,202.75,1978971,203.62
2016-06-13,201.2,203.7,197.7,202.6,2446154,200.21
2016-06-14,202.6,210.0,201.85,208.6,4836424,207.92
2016-06-15,211.0,211.9,206.3,207.0,4053483,207.88
2016-06-16,207.5,209.5,202.1,208.5,4409306,205.66
2016-06-17,209.0,209.5,206.45,207.7,2988774,208.0
2016-06-20,203.35,208.9,203.35,206.8,1787203,206.88
2016-06-21,207.0,209.95,203.0,203.25,2846802,206.03
2016-06-22,204.0,208.45,203.1,207.35,3917750,205.66
2016-06-23,207.8,208.8,204.6,207.15,4392227,206.5
2016-06-24,200.0,203.1,195.35,201.9,6402985,199.25
2016-06-27,202.0,205.65,202.0,203.85,2862705,204.18
2016-06-28,204.0,206.8,202.55,202.9,5865629,203.92
2016-06-29,204.0,205.25,202.2,203.05,6496278,203.39
2016-06-30,205.9,207.8,203.5,206.85,5638170,205.85
2016-07-01,205.1,207.9,203.8,204.3,3280576,205.84
2016-07-04,206.0,213.95,205.5,213.25,5170996,210.43
2016-07-05,214.55,216.4,213.0,214.55,6536180,215.0
2016-07-07,216.45,216.45,208.6,210.05,7139883,210.79
2016-07-08,210.05,211.95,204.6,207.05,2451302,207.2
2016-07-11,210.25,218.25,208.0,217.45,7409680,214.5
2016-07-12,219.2,219.9,215.4,218.0,5113880,218.45
2016-07-13,217.45,222.0,215.2,217.3,5136217,218.7
2016-07-14,217.3,220.7,214.55,216.9,3685749,217.87
2016-07-15,219.2,223.65,218.25,220.5,5747335,221.34
2016-07-18,221.65,222.9,216.25,217.95,3449057,219.63
2016-07-19,218.9,221.8,216.1,220.6,3614887,219.63
2016-07-20,221.0,222.4,218.5,221.4,3477005,220.9
2016-07-21,222.0,226.35,219.8,223.2,5312623,223.5
2016-07-22,223.0,225.95,221.6,225.35,3937731,224.88
2016-07-25,226.3,227.45,224.15,226.15,4843432,226.02
2016-07-26,227.0,229.45,222.15,224.4,3999228,227.12
2016-07-27,226.0,229.45,223.55,228.7,3648076,227.21
2016-07-28,229.8,231.55,224.4,225.25,4676659,227.8
2016-07-29,227.95,233.5,226.15,232.4,4990407,229.79
2016-08-01,234.45,236.25,225.85,228.55,3414966,231.85
2016-08-02,230.0,231.7,223.8,224.65,2083401,228.45
2016-08-03,225.7,228.4,221.5,222.85,3212161,224.45
2016-08-04,226.2,229.5,223.05,227.9,2779249,226.68
2016-08-05,230.6,234.9,229.25,234.0,2112014,232.2
2016-08-08,235.5,241.4,234.05,240.65,3171611,237.68
2016-08-09,241.0,242.9,234.8,239.75,7445154,239.04
2016-08-10,244.5,261.25,244.15,258.45,19509517,254.87
2016-08-11,258.5,259.75,251.1,253.5,4663215,255.82
2016-08-12,254.3,261.0,251.2,258.25,8089419,256.11
2016-08-16,259.6,274.6,258.3,273.55,15191371,269.63
2016-08-17,274.0,276.35,265.2,267.65,11251645,271.29
2016-08-18,268.3,277.0,267.95,275.45,9439270,274.94
2016-08-19,274.9,277.9,270.15,273.05,3970921,273.64
2016-08-22,274.4,279.7,268.65,270.55,3638085,272.43
2016-08-23,271.7,276.15,270.1,272.5,4511269,272.45
2016-08-24,273.8,273.8,268.55,270.1,3036313,270.37
2016-08-25,271.5,271.5,260.1,261.75,8422383,262.93
2016-08-26,262.95,263.2,255.1,257.7,4991512,257.97
2016-08-29,253.45,263.35,247.55,262.6,6941895,256.66
2016-08-30,264.55,265.4,260.1,262.95,2076344,262.83
2016-08-31,263.25,266.45,261.7,262.95,5047234,264.01
2016-09-01,263.15,263.9,257.8,258.7,3552214,260.04
2016-09-02,259.0,269.4,256.8,268.2,6194172,266.48
2016-09-06,270.0,271.75,267.6,270.6,4376626,270.3
2016-09-07,270.0,274.1,266.3,272.25,3506325,270.46
2016-09-08,272.0,276.5,272.0,275.6,3257359,274.13
2016-09-09,274.95,275.5,270.1,272.2,2254000,272.99
2016-09-12,268.9,268.9,256.4,260.0,4089149,260.83
2016-09-14,261.0,268.0,256.85,264.7,5183715,262.65
2016-09-15,266.05,269.75,262.0,267.4,2969754,266.48
2016-09-16,268.0,275.0,267.7,271.15,5596231,272.05
2016-09-19,272.0,277.7,269.65,276.15,3949553,274.64
2016-09-20,276.95,276.95,267.85,270.1,4084585,271.97
2016-09-21,275.0,276.0,268.0,269.7,5226987,271.93
2016-09-22,273.2,277.4,271.55,275.35,4923688,274.93
2016-09-23,276.75,277.7,273.3,275.1,3066615,275.46
2016-09-26,274.5,274.5,268.8,270.4,2817192,270.86
2016-09-27,273.0,273.7,263.8,264.7,3623937,267.73
2016-09-28,266.7,272.0,262.1,271.0,4450516,267.72
2016-09-29,273.3,273.7,254.45,256.8,7369816,260.49
2016-09-30,258.0,259.8,249.1,256.75,8404996,252.84
2016-10-03,260.7,267.5,259.3,264.5,3775937,264.49
2016-10-04,267.6,269.8,263.1,268.7,3083178,266.74
2016-10-05,269.95,269.95,264.0,265.45,2157411,266.41
2016-10-06,267.0,267.6,261.2,264.9,3683355,265.21
2016-10-07,267.4,268.2,262.35,266.85,3109737,265.59
2016-10-10,268.95,268.95,263.15,264.0,4104061,264.96
2016-10-13,263.3,263.3,248.1,251.1,5621911,254.23
2016-10-14,252.0,256.2,251.25,254.35,2690365,253.95
2016-10-17,253.0,255.05,249.4,250.75,1657111,251.88
2016-10-18,251.55,269.0,251.55,267.0,4975655,260.49
2016-10-19,269.0,273.4,262.8,271.6,4745567,269.02
2016-10-20,272.85,286.4,268.7,285.25,7256284,280.65
2016-10-21,286.0,288.25,281.65,285.75,4031821,285.24
2016-10-24,285.4,294.9,283.0,285.65,7433061,290.02
2016-10-25,286.65,317.0,280.55,312.8,20614093,303.43
2016-10-26,312.95,316.5,299.35,305.1,11974635,307.21
2016-10-27,305.45,308.8,299.35,305.0,6866827,303.18
2016-10-28,306.0,309.7,302.35,307.0,6175751,306.7
2016-10-30,308.9,308.9,304.0,305.3,429360,306.22
2016-11-01,307.0,308.0,301.45,305.15,5197221,305.21
2016-11-02,300.0,304.15,297.15,299.9,4954922,300.66
2016-11-03,299.7,301.9,287.1,288.2,5762076,294.07
2016-11-04,289.0,291.85,284.25,287.7,6331988,288.36
2016-11-07,298.3,298.3,290.8,293.5,4697049,292.85
2016-11-08,295.7,295.7,286.5,289.85,4446596,289.21
2016-11-09,268.0,283.0,260.9,282.4,7432798,275.1
2016-11-10,289.0,297.15,286.0,294.55,4488690,293.6
2016-11-11,288.0,293.0,272.85,276.75,4430411,281.2
2016-11-15,280.7,280.7,258.0,266.65,4007163,266.5
2016-11-16,271.0,275.0,260.9,265.25,3586045,265.84
2016-11-17,267.0,269.4,262.2,264.6,2448535,265.15
2016-11-18,265.0,266.3,256.8,261.9,2821119,262.48
2016-11-21,262.05,265.0,245.15,255.7,4715918,253.5
2016-11-22,257.0,263.2,257.0,260.8,4773262,260.29
2016-11-23,263.95,264.7,258.1,263.7,4191100,261.96
2016-11-24,263.7,263.7,256.15,257.7,4052569,259.1
2016-11-25,260.0,266.0,255.75,265.05,3644381,262.91
2016-11-28,266.95,274.5,264.15,272.75,5898358,268.53
2016-11-29,275.0,280.0,267.6,276.9,4965658,275.49
2016-11-30,278.9,281.9,276.25,277.9,4877016,279.34
2016-12-01,280.0,280.35,271.7,275.1,2039195,275.18
2016-12-02,273.7,274.4,264.25,265.9,2854273,269.93
2016-12-05,266.5,273.4,263.7,268.7,4802020,268.42
2016-12-06,274.0,274.5,270.1,271.9,3001729,272.36
2016-12-07,272.5,282.9,272.3,277.4,3768935,277.06
2016-12-08,279.9,288.3,279.9,287.1,4172911,285.9
2016-12-09,289.45,291.3,284.25,285.65,3130514,287.32
2016-12-12,285.0,285.45,279.3,281.35,1781321,281.61
2016-12-13,281.4,287.2,278.45,286.0,2703309,284.02
2016-12-14,287.45,288.35,282.1,283.85,2454540,284.05
2016-12-15,290.1,291.65,283.05,284.25,4952579,287.39
2016-12-16,286.0,286.0,279.2,280.25,3752270,280.89
2016-12-19,280.9,281.0,275.25,276.45,2479261,276.56
2016-12-20,276.1,276.1,268.45,272.4,1657363,272.21
2016-12-21,274.4,275.65,270.1,274.2,2500157,273.34
2016-12-22,271.75,273.5,261.1,263.55,2771674,265.92
2016-12-23,262.15,268.5,259.05,262.9,3336863,263.08
2016-12-26,262.0,262.0,257.25,260.0,2684615,259.25
2016-12-27,261.0,269.65,258.2,266.95,5604754,264.7
2016-12-28,267.9,271.85,267.1,268.5,3862488,268.96
2016-12-29,268.0,268.1,262.65,264.65,4400374,264.43
2016-12-30,265.0,271.15,264.4,268.45,3744173,267.86
2017-01-02,269.8,276.9,267.0,273.8,2622173,270.73
2017-01-03,275.2,277.7,272.05,273.95,2064823,274.98
2017-01-04,275.15,276.9,272.2,274.9,2741205,274.96
2017-01-05,276.3,288.9,275.5,287.5,5997054,283.99
2017-01-06,288.8,291.8,285.0,286.05,5651466,288.97
2017-01-09,286.35,289.0,282.6,284.7,2877279,286.25
2017-01-10,285.1,294.7,285.0,293.9,5779720,290.7
2017-01-11,295.9,299.75,294.5,295.65,3323800,297.38
2017-01-12,297.0,298.85,289.55,292.75,3420733,294.19
2017-01-13,294.5,295.15,290.55,294.05,1699998,293.15
2017-01-16,294.7,302.95,292.4,300.65,3614730,299.4
2017-01-17,302.45,302.45,292.6,294.85,2231245,295.71
2017-01-18,296.75,300.55,290.05,291.9,2613239,295.03
2017-01-19,292.1,297.5,292.0,295.35,2290542,295.21
2017-01-20,295.0,296.35,283.4,284.15,3279639,289.13
2017-01-23,285.15,289.35,284.15,286.25,2261781,286.39
2017-01-24,287.0,294.95,286.0,293.15,1945278,291.16
2017-01-25,295.25,306.1,294.45,304.65,4477090,300.86
2017-01-27,305.0,308.95,302.1,303.95,3386640,305.2
2017-01-30,303.75,305.85,301.35,302.6,2241418,303.51
2017-01-31,303.5,305.95,292.5,293.35,3859712,298.19
2017-02-01,295.55,306.0,293.65,304.6,3158512,300.25
2017-02-02,305.45,308.6,301.2,304.15,3018242,305.2
2017-02-03,304.55,311.25,301.7,303.55,3352462,305.85
2017-02-06,305.85,311.0,302.6,309.2,2426463,307.26
2017-02-07,309.3,310.4,301.25,303.65,1803476,305.65
2017-02-08,306.05,306.9,299.0,305.55,1581009,303.9
